Buy Date,Buy Price,Buy Qty
2019-05-22,779.75,4
2019-06-04,766.67,4
2019-07-19,757.72,4
2021-02-22,1225.9,2
2021-03-09,1220.95,2
2022-02-07,1307.18,2
2022-05-06,1325.43,2
2023-02-14,1512.95,2
