Buy Date,Buy Price,Buy Qty
2019-01-17,119.2,29
2019-02-01,111.1,31
2019-05-08,110.95,31
2019-06-19,115.8,30
2019-07-25,109.55,31
2019-08-21,94.85,36
2019-09-17,95.15,36
2019-11-07,96.2,36
2019-12-09,96.95,36
2020-01-31,92.7,37
2020-02-03,85.9,40
2020-03-02,71.15,49
2020-04-07,48.15,72
2020-05-06,42.3,82
2020-06-30,48.6,72
2020-07-13,50.55,69
2020-08-06,46.25,75
2020-09-02,47.25,74
2020-11-23,46.9,74
