Buy Date,Buy Price,Buy Qty
2018-10-26,980.6,3
2018-11-12,960.53,3
2020-03-18,876.9,3
2020-05-15,888.15,3
2020-08-14,1034.45,3
2021-12-24,1438.9,2
2022-04-19,1342.2,2
2022-05-06,1317.6,2
2022-07-14,1351.05,2
2022-09-29,1382.35,2
2023-10-26,1463.4,2
2024-01-19,1470.65,2
2024-02-06,1444.1,2
