Buy Date,Buy Price,Buy Qty
2019-07-30,1079.74,3
2019-08-07,1014.36,3
2020-03-02,1203.4,2
2021-04-20,1754.76,1
2023-01-23,2243.17,1
2023-02-07,2128.34,1
2023-03-13,2108.59,1
2023-10-19,2306.15,1
