Buy Date,Buy Price,Buy Qty
2018-11-21,917.25,3
2020-03-18,1117.95,3
2020-04-28,1140.1,3
2020-05-05,1069.75,3
2020-06-10,1102.05,3
2020-07-01,1094.95,3
2020-08-07,1152.35,3
