Buy Date,Buy Price,Buy Qty
2019-01-14,1813.25,1
2019-10-10,2004.45,1
2020-03-18,1654.4,2
2020-04-03,1654.2,2
2020-05-07,1891.65,1
2022-06-17,3088.9,1
2022-07-12,3084.7,1
2022-08-23,3284.6,1
2022-09-15,3104.35,1
2023-03-15,3198.9,1
2023-06-26,3189.65,1
