Buy Date,Buy Price,Buy Qty
2018-10-31,263.48,13
2018-12-06,273.98,12
2019-01-18,280.43,12
2019-02-14,271.1,12
2020-09-30,413.19,8
2020-10-15,391.84,8
2022-06-20,640.9,5
2022-07-14,641.65,5
