Buy Date,Buy Price,Buy Qty
2019-04-30,127.05,27
2019-05-08,120.9,28
2019-08-22,126.9,27
2020-03-18,130.2,26
2020-06-10,151.85,23
2020-07-13,156.05,22
2023-02-02,1565.25,2
2023-03-28,1600.85,2
2023-04-05,1698.0,2
2023-05-16,1889.15,1
2023-06-22,2397.25,1
2023-07-13,2362.05,1
2023-10-18,2406.35,1
2023-11-02,2215.3,1
