Buy Date,Buy Price,Buy Qty
2019-01-25,496.1,7
2019-02-06,488.5,7
2019-03-20,474.3,7
2019-04-08,480.65,7
2019-05-13,465.25,7
2019-06-07,480.3,7
2019-07-08,411.1,8
2019-08-21,367.7,9
2019-09-25,401.8,8
2020-02-14,439.2,7
2020-03-30,292.8,11
2020-04-24,297.0,11
2020-05-19,303.35,11
2020-06-09,351.25,9
2021-08-17,529.8,6
2022-03-04,554.75,6
