Buy Date,Buy Price,Buy Qty
2018-10-24,724.45,4
2022-01-18,2713.1,1
2022-02-11,2554.15,1
2022-05-10,2478.95,1
2022-06-06,2679.3,1
2023-01-27,2957.95,1
2023-03-27,2925.25,1
