Buy Date,Buy Price,Buy Qty
2019-05-15,1305.95,2
2019-07-02,1345.75,2
2020-05-07,1594.3,2
2022-06-07,2744.7,1
2022-10-27,3043.45,1
2023-01-03,3028.25,1
2023-02-14,2777.0,1
2023-03-10,2830.2,1
2023-10-26,2960.3,1
2024-01-24,2999.45,1
2024-03-13,2860.15,1
