Buy Date,Buy Price,Buy Qty
2018-10-30,1100.4,3
2019-05-14,1122.75,3
2019-06-18,1141.9,3
2019-07-10,1150.55,3
2020-02-17,1332.35,2
2020-03-12,1205.05,2
2021-04-29,1485.8,2
2021-10-25,1532.35,2
2021-11-03,1509.75,2
2021-12-01,1428.45,2
2022-01-12,1449.35,2
2022-02-18,1410.45,2
2022-06-17,1478.8,2
2022-12-29,1545.2,2
2023-01-02,1520.15,2
2023-03-28,1497.95,2
