Buy Date,Buy Price,Buy Qty
2019-08-22,661.15,5
2019-10-04,656.4,5
2020-03-05,677.9,5
2020-04-03,325.45,10
2020-05-05,389.0,8
2020-07-27,431.55,8
2020-09-03,474.95,7
2021-11-22,686.4,5
2021-12-20,674.35,5
2022-05-06,673.4,5
2022-06-07,665.85,5
2022-07-15,662.2,5
