Buy Date,Buy Price,Buy Qty
2021-12-14,902.25,3
2022-01-11,884.8,3
2022-02-07,835.05,4
2022-03-04,744.25,4
2022-04-18,811.0,4
2022-05-04,784.8,4
2022-06-15,723.3,4
2022-10-14,846.85,4
2022-11-07,806.5,4
2022-12-07,811.45,4
2023-01-04,784.0,4
2023-02-23,739.2,4
2023-03-14,725.2,4
2023-09-22,798.4,4
2023-10-05,789.95,4
2023-11-01,744.8,4
2023-12-28,760.25,4
2024-01-09,762.05,4
2024-02-12,712.85,4
2024-03-01,717.9,4
