Buy Date,Buy Price,Buy Qty
2018-11-02,217.65,16
2018-12-10,198.2,17
2019-01-01,219.1,15
2019-03-08,193.2,18
2019-05-03,204.0,17
2020-03-18,267.45,13
2021-12-21,705.7,4
2022-03-04,669.95,5
2022-05-13,737.6,4
2023-01-13,752.9,4
2023-02-09,721.95,4
2023-03-13,694.15,5
2023-04-18,707.05,4
