Buy Date,Buy Price,Buy Qty
2018-11-12,1391.75,2
2019-04-18,1358.5,2
2019-05-02,1265.2,2
2019-06-07,1296.65,2
2020-10-09,2057.6,1
2022-05-10,3414.95,1
2022-06-23,3440.45,1
2022-07-01,3388.75,1
2023-01-23,3434.0,1
2023-02-03,3470.35,1
2023-04-26,3461.6,1
2023-05-16,3479.25,1
2023-08-16,3499.35,1
