Buy Date,Buy Price,Buy Qty
2022-06-07,65.4,53
2022-07-15,53.9,64
2022-08-26,61.85,56
2022-10-13,61.25,57
2022-11-18,67.15,52
2022-12-23,53.65,65
2023-01-06,55.25,63
2023-02-15,50.25,69
2023-03-24,50.65,69
