Buy Date,Buy Price,Buy Qty
2011-11-29,725.3,4
2011-12-09,701.45,4
2012-01-13,651.2,5
2012-07-27,736.95,4
2013-06-14,797.45,4
2013-07-03,781.25,4
2013-08-08,818.6,4
2013-09-18,777.35,4
2015-04-10,1299.75,2
2016-02-09,1421.4,2
2016-04-28,1434.1,2
2016-05-05,1409.65,2
