Buy Date,Buy Price,Buy Qty
2011-11-16,90.07,38
2011-12-28,86.07,40
2012-03-28,85.9,40
2012-04-10,88.33,39
2012-05-22,77.37,45
2012-06-01,71.83,48
2012-07-09,81.03,43
2012-08-17,76.7,45
2012-10-18,80.17,43
2013-03-19,78.5,44
2015-11-26,286.93,12
2015-12-09,263.17,13
2016-01-14,265.7,13
2016-02-18,262.47,13
2017-11-07,493.2,7
2017-12-01,486.6,7
