Buy Date,Buy Price,Buy Qty
2011-11-11,1059.75,3
2011-12-16,931.55,3
2012-06-04,1067.5,3
2013-03-21,1306.95,2
2013-07-26,1375.4,2
2013-08-19,1308.45,2
2013-09-27,1366.95,2
2013-10-09,1398.5,2
2016-02-23,3487.4,1
2016-03-08,3462.65,1
