Buy Date,Buy Price,Buy Qty
2012-05-31,355.82,9
2012-06-01,346.56,10
2013-03-28,434.1,8
2013-04-01,433.45,8
2013-06-04,424.38,8
2013-08-19,359.23,9
2013-10-01,405.39,8
2013-11-22,392.15,8
2013-12-16,406.55,8
2014-02-03,387.49,9
2015-06-15,516.95,6
2016-01-25,531.54,6
2016-02-25,509.42,6
2016-11-21,607.53,5
2016-12-28,625.78,5
