Buy Date,Buy Price,Buy Qty
2011-11-21,159.84,21
2012-07-04,233.69,14
2013-06-27,267.43,13
2015-06-02,466.95,7
2015-07-09,397.8,8
2015-08-13,349.4,10
2015-09-24,303.4,11
2015-11-16,400.25,8
2015-12-07,399.15,8
2016-01-06,365.9,9
2016-02-03,320.3,10
2016-12-02,432.9,8
2017-02-28,456.75,7
2017-03-01,449.45,7
2017-04-13,453.35,7
2017-05-04,436.5,8
2017-06-23,443.15,7
2017-07-03,430.25,8
2017-08-10,380.2,9
2017-09-08,375.05,9
2017-10-24,416.05,8
2017-11-15,408.65,8
2017-12-01,398.9,8
