Buy Date,Buy Price,Buy Qty
2011-11-29,153.5,22
2011-12-08,149.85,23
2012-01-31,134.9,25
2012-02-01,134.2,26
2013-08-23,228.15,15
2015-12-11,527.4,6
2016-01-21,530.25,6
2016-12-12,607.6,5
