Buy Date,Buy Price,Buy Qty
2012-01-04,1786.45,1
2012-05-10,1843.9,1
2012-08-13,1889.25,1
2012-10-08,1788.15,1
2012-11-15,1839.65,1
2013-02-06,1780.2,1
2013-03-01,1646.95,2
2013-04-01,1533.25,2
2013-05-02,1613.85,2
2015-02-23,2647.9,1
2015-04-08,2605.8,1
2015-08-25,2464.5,1
2015-09-04,2290.85,1
2016-01-15,2427.75,1
2016-02-03,2484.85,1
2016-12-21,3021.75,1
2017-12-12,3441.7,1
