Buy Date,Buy Price,Buy Qty
2011-11-01,289.0,12
2012-03-16,302.2,11
2012-05-25,309.3,11
2013-11-20,392.85,8
2013-12-13,376.7,9
2014-03-27,386.4,9
2014-05-27,378.0,9
2015-10-01,633.55,5
2015-11-26,634.55,5
2016-01-27,580.5,6
2016-02-04,550.4,6
2016-03-28,524.2,6
2016-04-12,501.95,6
2016-05-16,521.8,6
2016-06-01,464.9,7
2016-07-13,514.6,6
2017-04-25,552.95,6
2017-05-24,519.65,6
2017-09-08,552.0,6
